cycle_id,timestep,spindle_01,feed_01,wear_01,cool_01,vib_cnc_01,state,rul_steps
14,137,9987.685,344.445,4.764,20.1,2.5,0,311
14,138,10043.792,347.29,0.901,20.276,2.5,0,310
14,139,10234.783,345.174,1.684,20.718,2.5,0,309
14,140,10254.304,346.387,0.0,21.033,2.445,0,308
14,141,10061.72,340.905,2.673,20.854,2.5,0,307
14,142,9876.045,337.858,0.432,21.268,2.5,0,306
14,143,9921.181,343.971,0.0,21.58,2.479,0,305
14,144,10017.326,348.557,0.0,21.877,2.5,0,304
14,145,9912.437,353.75,1.77,22.158,2.47,0,303
14,146,9969.89,347.788,0.0,21.864,2.5,0,302
14,147,9889.032,348.641,3.477,21.501,2.418,0,301
14,148,9702.865,353.875,7.124,21.917,2.374,0,300
14,149,9593.546,362.752,9.983,21.658,2.342,0,299
14,150,9587.248,368.159,9.319,21.183,2.316,0,298
14,151,9723.927,365.957,11.431,21.075,2.265,0,297
14,152,9686.621,365.983,9.66,21.463,2.341,0,296
14,153,9750.175,374.821,11.346,21.079,2.296,0,295
14,154,9694.301,376.156,11.166,20.808,2.287,0,294
14,155,9544.107,390.597,8.67,21.246,2.281,0,293
14,156,9680.493,396.345,7.932,21.406,2.2,0,292
14,157,9771.024,383.46,6.095,21.846,2.255,0,291
14,158,9582.625,371.722,9.947,21.842,2.244,0,290
14,159,9469.826,367.033,9.22,22.177,2.147,0,289
14,160,9615.747,369.01,7.258,22.148,2.181,0,288
14,161,9697.77,376.03,6.997,22.531,2.145,0,287
14,162,9598.402,376.247,8.304,22.677,2.061,0,286
14,163,9547.123,364.863,4.932,22.279,2.013,0,285
14,164,9613.777,371.021,1.077,22.377,2.018,0,284
14,165,9674.4,374.32,0.0,22.006,2.113,0,283
14,166,9650.074,373.179,1.119,21.61,2.151,0,282
14,167,9561.217,381.642,1.231,21.136,2.124,0,281
14,168,9608.166,390.213,4.734,21.048,2.192,0,280
14,169,9729.34,399.226,6.771,20.626,2.282,0,279
14,170,9917.313,407.111,6.475,20.919,2.297,0,278
14,171,9916.592,406.278,4.685,20.647,2.267,0,277
14,172,10025.805,409.924,2.362,20.334,2.316,0,276
14,173,10072.377,415.392,0.755,19.885,2.357,0,275
14,174,9888.497,427.057,3.495,20.325,2.288,0,274
14,175,9736.712,424.123,4.686,20.4,2.193,0,273
14,176,9933.701,424.001,2.411,20.057,2.17,0,272
14,177,9950.575,424.284,0.0,20.076,2.194,0,271
14,178,9893.886,430.598,0.0,19.96,2.124,0,270
14,179,9713.695,437.261,0.0,20.092,2.103,0,269
14,180,9704.533,449.863,0.0,20.545,2.156,0,268
14,181,9563.702,454.208,0.0,20.577,2.166,0,267
14,182,9545.796,450.071,1.052,21.065,2.159,0,266
14,183,9692.468,454.58,0.0,20.804,2.185,0,265
14,184,9570.24,446.329,2.108,20.994,2.282,0,264
14,185,9536.869,449.03,1.534,20.528,2.342,0,263
14,186,9606.628,459.243,0.0,20.992,2.349,0,262
14,187,9672.616,451.749,1.592,21.288,2.374,0,261
14,188,9676.512,453.049,2.782,21.484,2.411,0,260
14,189,9482.269,456.742,1.306,21.932,2.318,0,259
14,190,9363.562,453.647,2.55,22.328,2.315,0,258
14,191,9221.574,439.356,0.275,22.202,2.236,0,257
14,192,9359.523,425.666,0.0,21.851,2.316,0,256
14,193,9293.449,415.929,1.735,22.1,2.276,0,255
14,194,9389.871,411.957,3.146,21.817,2.212,0,254
14,195,9467.018,423.662,1.646,21.986,2.266,0,253
14,196,9642.915,429.492,0.0,22.412,2.328,0,252
14,197,9604.375,423.323,0.0,22.756,2.352,0,251
14,198,9536.529,430.119,0.0,23.014,2.365,0,250
14,199,9475.658,416.29,0.0,23.292,2.317,0,249
14,200,9323.732,413.4,2.447,23.397,2.249,0,248
14,201,9259.596,407.659,0.0,23.262,2.209,0,247
14,202,9433.098,402.993,0.0,23.554,2.164,0,246
14,203,9616.581,409.109,0.0,23.18,2.154,0,245
14,204,9662.813,416.63,0.169,22.987,2.077,0,244
14,205,9687.69,430.798,0.0,23.035,2.108,0,243
14,206,9855.221,428.904,2.438,22.955,2.031,0,242
14,207,9679.893,441.312,0.245,22.817,2.066,0,241
14,208,9804.933,446.982,3.779,22.819,2.117,0,240
14,209,9649.251,437.253,6.563,23.213,2.07,0,239
14,210,9522.872,425.653,2.924,23.698,1.979,0,238
14,211,9615.926,412.834,0.0,23.426,1.89,0,237
14,212,9779.279,424.495,2.594,23.725,1.822,0,236
14,213,9938.134,433.534,2.305,24.047,1.757,0,235
14,214,9850.951,426.478,2.94,24.541,1.762,0,234
14,215,9979.608,438.259,0.0,24.813,1.832,0,233
14,216,10092.862,452.691,0.0,25.219,1.855,0,232
14,217,10190.489,451.238,1.528,25.707,1.826,0,231
14,218,10072.107,440.276,4.158,25.329,1.792,0,230
14,219,9872.366,444.387,7.715,25.25,1.776,0,229
14,220,9976.628,449.396,10.55,25.15,1.752,0,228
14,221,9986.573,443.857,13.903,25.039,1.747,0,227
14,222,10123.562,428.996,13.582,25.063,1.689,0,226
14,223,10186.651,417.143,17.315,25.408,1.69,0,225
14,224,10367.915,430.645,13.761,24.916,1.612,0,224
14,225,10542.483,419.857,15.939,24.44,1.613,0,223
14,226,10405.436,425.442,18.106,24.787,1.678,0,222
14,227,10576.17,437.075,14.917,25.215,1.764,0,221
14,228,10512.415,422.534,13.114,25.495,1.676,0,220
14,229,10349.13,409.005,12.882,25.385,1.687,0,219
14,230,10523.129,420.584,14.613,24.905,1.635,0,218
14,231,10688.42,426.123,17.725,25.148,1.604,0,217
14,232,10623.17,414.639,21.112,25.436,1.586,0,216
14,233,10508.36,411.164,18.586,24.995,1.681,0,215
14,234,10375.322,410.427,21.346,24.828,1.714,0,214
14,235,10376.018,406.426,25.199,25.296,1.742,0,213
14,236,10438.139,404.659,25.483,25.421,1.662,0,212
14,237,10566.972,399.213,26.998,25.415,1.673,0,211
14,238,10506.687,414.195,26.348,25.378,1.59,0,210
14,239,10531.976,408.699,27.008,24.935,1.639,0,209
14,240,10412.305,403.288,26.16,24.458,1.738,0,208
14,241,10388.23,412.401,29.697,24.921,1.807,0,207
14,242,10294.994,407.786,31.365,25.348,1.801,0,206
14,243,10398.642,395.918,33.508,25.454,1.889,0,205
14,244,10266.636,409.148,33.518,24.959,1.958,0,204
14,245,10086.651,405.197,33.26,24.84,1.914,0,203
14,246,10029.265,405.376,35.982,24.377,1.863,0,202
14,247,10073.001,400.633,34.627,24.568,1.956,0,201
14,248,10219.776,389.871,36.146,24.217,1.956,0,200
14,249,10243.617,393.015,36.264,24.203,1.98,0,199
14,250,10168.16,399.991,33.585,24.538,1.996,0,198
14,251,10222.06,408.946,32.631,24.737,1.964,0,197
14,252,10355.758,395.905,31.479,24.799,1.904,0,196
14,253,10226.156,393.689,32.157,25.231,1.976,0,195
14,254,10425.58,401.275,33.723,24.772,1.979,0,194
14,255,10362.085,402.346,34.123,24.823,2.072,0,193
14,256,10289.943,409.163,37.7,24.608,1.991,0,192
14,257,10096.156,407.733,35.465,24.191,1.97,0,191
14,258,10193.972,408.952,34.047,24.32,2.064,0,190
14,259,10313.99,399.935,33.258,24.335,2.044,0,189
14,260,10366.088,387.014,36.602,24.433,2.052,0,188
14,261,10241.739,376.116,36.697,24.05,2.073,0,187
14,262,10377.294,369.535,33.547,23.992,2.111,0,186
14,263,10448.19,363.772,37.047,23.678,2.109,0,185
14,264,10573.758,364.667,39.375,23.412,2.185,0,184
14,265,10605.852,357.03,40.071,23.033,2.096,0,183
14,266,10689.103,363.654,40.763,23.074,2.055,0,182
14,267,10766.23,375.634,41.255,23.389,1.989,0,181
14,268,10779.094,366.818,37.767,23.564,2.011,0,180
14,269,7500.0,550.0,120.0,32.0,3.5,1,179
14,270,7457.292,550.0,120.0,32.0,3.516,1,178
14,271,7421.321,550.0,120.887,32.0,3.5,1,177
14,272,7410.347,550.0,121.364,32.052,3.5,1,176
14,273,7398.342,552.707,122.66,32.0,3.521,1,175
14,274,7455.8,554.916,120.905,32.0,3.574,1,174
14,275,7440.761,560.545,120.366,32.131,3.546,1,173
14,276,7402.488,567.159,122.366,32.0,3.575,1,172
14,277,7403.804,562.495,120.0,32.0,3.598,1,171
14,278,7361.124,565.464,121.993,32.0,3.556,1,170
14,279,7362.463,570.478,124.223,32.0,3.623,1,169
14,280,7345.66,567.683,121.297,32.204,3.589,1,168
14,281,7375.429,566.353,120.0,32.506,3.674,1,167
14,282,7344.139,569.512,122.336,32.349,3.671,1,166
14,283,7305.18,567.935,122.511,32.618,3.631,1,165
14,284,7360.982,572.81,121.975,32.669,3.679,1,164
14,285,7422.856,568.002,120.0,32.568,3.687,1,163
14,286,7442.37,562.509,120.0,32.346,3.619,1,162
14,287,7453.734,562.204,120.145,32.294,3.617,1,161
14,288,7500.0,558.561,120.0,32.598,3.675,1,160
14,289,7500.0,552.522,120.0,32.934,3.677,1,159
14,290,7500.0,558.386,121.173,32.762,3.593,1,158
14,291,7435.919,559.528,122.677,32.911,3.624,1,157
14,292,7474.725,562.393,121.737,32.812,3.549,1,156
14,293,7495.71,564.917,123.619,33.097,3.619,1,155
14,294,7458.307,566.684,125.668,33.454,3.65,1,154
14,295,7438.611,564.505,127.363,33.635,3.738,1,153
14,296,7466.579,568.002,129.747,33.775,3.692,1,152
14,297,7500.0,570.536,131.765,33.831,3.662,1,151
14,298,7500.0,566.992,135.007,33.651,3.69,1,150
14,299,7500.0,570.375,137.783,33.548,3.687,1,149
14,300,7487.618,565.851,140.344,33.844,3.673,1,148
14,301,7440.883,565.873,142.269,33.752,3.598,1,147
14,302,7376.714,563.596,145.162,33.629,3.614,1,146
14,303,7335.988,569.686,143.609,33.377,3.671,1,145
14,304,7300.526,567.288,144.974,33.657,3.72,1,144
14,305,7278.597,565.176,145.908,33.376,3.742,1,143
14,306,7337.046,565.414,148.753,33.381,3.741,1,142
14,307,7352.854,568.783,151.226,33.201,3.652,1,141
14,308,7339.227,569.383,151.114,33.29,3.567,1,140
14,309,7328.894,562.886,150.652,33.246,3.538,1,139
14,310,7352.413,566.619,147.212,33.328,3.517,1,138
14,311,7377.398,570.979,150.092,33.414,3.5,1,137
14,312,7376.292,565.28,149.682,33.309,3.513,1,136
14,313,7394.983,560.374,151.006,33.097,3.5,1,135
14,314,7365.576,566.905,154.291,33.218,3.5,1,134
14,315,7393.968,572.002,155.625,33.297,3.5,1,133
14,316,7408.895,571.062,155.941,33.629,3.5,1,132
14,317,7405.339,573.96,159.465,33.435,3.577,1,131
14,318,7427.501,577.916,162.041,33.73,3.537,1,130
14,319,7472.344,583.716,161.999,33.557,3.5,1,129
14,320,7469.857,589.696,165.195,33.496,3.507,1,128
14,321,7500.0,593.497,166.618,33.712,3.5,1,127
14,322,7448.138,595.608,168.691,33.493,3.5,1,126
14,323,7475.088,590.21,167.102,33.374,3.5,1,125
14,324,7500.0,592.861,167.102,33.13,3.5,1,124
14,325,7464.839,592.313,165.27,33.347,3.584,1,123
14,326,7500.0,595.148,163.667,33.374,3.553,1,122
14,327,7500.0,595.607,160.282,33.715,3.61,1,121
14,328,7500.0,589.523,158.357,33.743,3.566,1,120
14,329,7457.539,593.513,156.925,33.455,3.5,1,119
14,330,7445.75,589.778,155.104,33.688,3.512,1,118
14,331,7468.375,595.643,155.316,33.53,3.543,1,117
14,332,7500.0,590.996,153.767,33.267,3.548,1,116
14,333,7490.997,589.882,151.389,33.324,3.521,1,115
14,334,7500.0,589.26,151.523,33.488,3.529,1,114
14,335,7438.185,585.655,154.739,33.384,3.544,1,113
14,336,7500.0,589.903,155.516,33.423,3.5,1,112
14,337,7500.0,584.091,158.908,33.713,3.5,1,111
14,338,7460.912,582.481,161.358,34.005,3.5,1,110
14,339,7463.488,583.488,163.221,34.076,3.542,1,109
14,340,7493.211,583.637,164.742,33.799,3.5,1,108
14,341,7497.588,590.105,166.03,33.996,3.586,1,107
14,342,7479.405,586.608,166.93,34.184,3.616,1,106
14,343,7500.0,582.714,170.157,34.4,3.548,1,105
14,344,7500.0,578.946,170.235,34.596,3.619,1,104
14,345,7474.214,579.664,173.27,34.902,3.677,1,103
14,346,7469.972,580.705,174.613,34.83,3.652,1,102
14,347,7412.744,578.233,175.769,34.548,3.582,1,101
14,348,7467.126,573.099,178.145,34.605,3.579,1,100
14,349,7469.228,577.968,178.981,34.932,3.606,1,99
14,350,7455.432,582.82,177.692,35.13,3.587,1,98
14,351,7448.099,585.346,174.641,34.852,3.646,1,97
14,352,7477.193,583.421,176.365,35.122,3.709,1,96
14,353,7500.0,583.639,175.645,35.35,3.694,1,95
14,354,7484.191,583.083,175.572,35.313,3.706,1,94
14,355,7483.449,579.448,178.56,35.142,3.77,1,93
14,356,7434.905,574.469,177.885,35.224,3.783,1,92
14,357,7473.663,575.06,180.145,35.011,3.712,1,91
14,358,7444.79,574.882,182.776,35.105,3.653,1,90
14,359,6000.0,700.0,200.0,40.0,5.5,2,89
14,360,5988.324,700.0,200.0,40.0,5.536,2,88
14,361,6000.0,700.0,201.604,40.0,5.543,2,87
14,362,5983.447,700.0,200.849,40.2,5.561,2,86
14,363,5980.161,702.627,200.974,40.033,5.606,2,85
14,364,5952.118,700.141,200.0,40.058,5.607,2,84
14,365,5980.312,700.0,201.177,40.238,5.584,2,83
14,366,5975.275,700.0,200.076,40.393,5.549,2,82
14,367,5972.548,701.866,200.555,40.441,5.587,2,81
14,368,5997.482,705.281,200.0,40.589,5.588,2,80
14,369,5968.228,701.883,200.655,40.702,5.602,2,79
14,370,6000.0,701.949,201.794,40.636,5.575,2,78
14,371,6000.0,705.312,202.081,40.644,5.614,2,77
14,372,6000.0,702.604,203.726,40.516,5.647,2,76
14,373,6000.0,704.634,202.055,40.567,5.604,2,75
14,374,5992.331,705.312,201.008,40.588,5.556,2,74
14,375,6000.0,703.831,200.0,40.422,5.572,2,73
14,376,5992.548,700.75,201.16,40.401,5.551,2,72
14,377,5957.366,700.0,202.028,40.396,5.559,2,71
14,378,5940.391,700.0,201.631,40.392,5.513,2,70
14,379,5910.519,700.0,201.652,40.23,5.52,2,69
14,380,5907.402,700.0,202.358,40.416,5.528,2,68
14,381,5944.207,700.0,203.032,40.383,5.507,2,67
14,382,5914.859,701.615,202.382,40.237,5.518,2,66
14,383,5950.451,703.242,201.959,40.223,5.5,2,65
14,384,5977.828,702.948,202.066,40.274,5.525,2,64
14,385,5983.461,705.813,200.592,40.11,5.552,2,63
14,386,5971.469,707.453,201.857,40.129,5.567,2,62
14,387,5974.722,710.575,200.346,40.188,5.573,2,61
14,388,5995.524,709.021,200.568,40.25,5.568,2,60
14,389,6000.0,708.755,200.629,40.431,5.602,2,59
14,390,6000.0,710.926,200.509,40.565,5.591,2,58
14,391,6000.0,709.8,200.491,40.574,5.57,2,57
14,392,5966.233,709.944,200.168,40.456,5.561,2,56
14,393,5987.441,711.35,201.431,40.474,5.578,2,55
14,394,6000.0,708.233,200.032,40.469,5.559,2,54
14,395,6000.0,706.825,201.502,40.635,5.598,2,53
14,396,6000.0,705.631,202.601,40.563,5.556,2,52
14,397,5975.297,702.376,201.352,40.516,5.52,2,51
14,398,5939.093,703.439,201.478,40.615,5.516,2,50
14,399,5918.924,705.723,200.58,40.797,5.5,2,49
14,400,5937.921,706.397,202.522,40.944,5.5,2,48
14,401,5958.355,706.308,203.956,41.101,5.5,2,47
14,402,5978.929,707.953,204.609,41.147,5.5,2,46
14,403,6000.0,706.633,204.965,41.256,5.534,2,45
14,404,6000.0,704.97,205.54,41.122,5.501,2,44
14,405,6000.0,703.62,207.405,41.06,5.511,2,43
14,406,6000.0,702.807,208.24,40.913,5.525,2,42
14,407,6000.0,702.002,207.234,40.723,5.574,2,41
14,408,5970.594,705.458,209.057,40.57,5.589,2,40
14,409,5975.188,702.418,207.161,40.532,5.541,2,39
14,410,6000.0,702.845,208.599,40.576,5.5,2,38
14,411,5976.524,702.588,209.936,40.469,5.5,2,37
14,412,5969.603,700.542,210.5,40.313,5.5,2,36
14,413,4500.0,850.0,280.0,48.0,7.5,3,35
14,414,4500.0,852.849,280.0,48.233,7.557,3,34
14,415,4493.583,850.0,283.553,48.415,7.649,3,33
14,416,4500.0,852.389,280.0,48.569,7.553,3,32
14,417,4452.914,850.0,280.0,48.777,7.5,3,31
14,418,4500.0,850.0,280.0,49.089,7.507,3,30
14,419,4500.0,857.48,280.0,49.111,7.567,3,29
14,420,4500.0,853.887,280.0,49.152,7.51,3,28
14,421,4498.528,854.093,280.0,48.958,7.575,3,27
14,422,4480.242,860.95,280.0,49.077,7.56,3,26
14,423,4489.531,863.389,281.055,48.737,7.5,3,25
14,424,4453.094,863.244,280.355,48.651,7.5,3,24
14,425,4485.911,860.223,280.0,48.927,7.5,3,23
14,426,4500.0,860.141,281.461,48.774,7.5,3,22
14,427,4453.628,864.315,282.185,48.814,7.54,3,21
14,428,4478.995,859.857,282.316,49.136,7.5,3,20
14,429,4406.068,859.358,285.882,49.069,7.56,3,19
14,430,4467.917,865.056,286.028,48.907,7.607,3,18
14,431,4500.0,869.121,289.61,49.185,7.508,3,17
14,432,4500.0,865.118,290.015,49.504,7.503,3,16
14,433,4480.462,870.081,290.614,49.694,7.5,3,15
14,434,4500.0,876.325,288.176,49.529,7.5,3,14
14,435,4486.402,869.608,285.238,49.451,7.512,3,13
14,436,4500.0,869.947,285.702,49.811,7.5,3,12
14,437,4437.331,862.968,282.662,49.978,7.502,3,11
14,438,4422.146,864.805,283.845,49.999,7.553,3,10
14,439,4473.077,861.721,280.462,50.29,7.628,3,9
14,440,4500.0,869.031,283.772,50.379,7.65,3,8
14,441,4495.899,868.1,285.296,49.998,7.721,3,7
14,442,4421.432,867.023,287.958,49.744,7.739,3,6
14,443,4448.908,866.754,289.772,49.815,7.755,3,5
14,444,4418.603,862.334,288.705,50.199,7.793,3,4
14,445,4399.932,855.049,288.927,50.34,7.795,3,3
14,446,4409.552,854.116,292.922,50.049,7.812,3,2
14,447,4406.478,861.32,289.4,49.687,7.904,3,1
15,0,8865.755,234.034,13.793,18.709,1.743,0,233
15,1,8751.844,225.897,10.051,19.036,1.732,0,232
15,2,8620.636,233.72,10.909,18.7,1.777,0,231
15,3,8591.76,231.168,11.606,18.382,1.805,0,230
15,4,8704.252,236.099,9.115,18.041,1.839,0,229
15,5,8618.889,235.38,9.795,18.0,1.917,0,228
15,6,8489.022,238.775,6.2,18.0,1.859,0,227
15,7,8580.405,250.95,8.219,18.489,1.918,0,226
15,8,8403.574,241.7,9.715,18.208,1.965,0,225
15,9,8528.778,229.049,8.444,18.654,1.951,0,224
15,10,8532.754,228.695,8.395,18.433,2.047,0,223
15,11,8343.682,228.572,10.97,18.635,2.06,0,222
15,12,8151.508,227.944,10.402,18.765,1.997,0,221
15,13,8106.261,214.434,11.352,18.432,1.995,0,220
15,14,8000.0,208.105,14.823,18.19,2.074,0,219
15,15,8000.0,200.0,16.51,18.311,2.112,0,218
15,16,8000.0,200.0,12.802,18.167,2.151,0,217
15,17,8035.05,208.965,16.118,18.0,2.241,0,216
15,18,8009.375,219.432,16.403,18.0,2.328,0,215
15,19,8154.474,223.006,13.235,18.0,2.416,0,214
15,20,8103.346,219.31,13.488,18.357,2.422,0,213
15,21,8191.383,218.213,13.155,18.564,2.439,0,212
15,22,8289.807,227.987,11.246,18.3,2.405,0,211
15,23,8282.883,224.152,12.066,18.205,2.409,0,210
15,24,8216.383,227.61,15.489,18.0,2.435,0,209
15,25,8236.259,233.165,13.467,18.0,2.5,0,208
15,26,8119.836,222.503,10.691,18.0,2.443,0,207
15,27,8185.832,208.251,13.49,18.453,2.5,0,206
15,28,8336.523,200.0,9.75,18.079,2.423,0,205
15,29,8236.77,208.133,9.363,18.0,2.369,0,204
15,30,8412.442,200.0,9.755,18.348,2.312,0,203
15,31,8324.451,210.776,6.754,18.842,2.219,0,202
15,32,8445.495,212.805,4.538,18.641,2.148,0,201
15,33,8422.903,200.541,3.439,18.212,2.107,0,200
15,34,8358.094,200.0,0.058,18.673,2.205,0,199
15,35,8397.826,209.281,1.045,18.404,2.181,0,198
15,36,8241.584,200.0,3.354,18.88,2.147,0,197
15,37,8405.175,208.838,2.863,18.432,2.208,0,196
15,38,8378.627,220.889,0.0,18.783,2.244,0,195
15,39,8392.643,231.287,0.0,18.473,2.315,0,194
15,40,8498.65,223.925,2.842,18.252,2.392,0,193
15,41,8559.824,210.147,0.0,18.532,2.41,0,192
15,42,8500.678,200.251,0.0,18.72,2.374,0,191
15,43,8548.111,200.0,0.0,19.15,2.451,0,190
15,44,8412.722,201.246,0.0,19.373,2.5,0,189
15,45,8574.955,200.0,2.347,18.907,2.449,0,188
15,46,8481.975,206.686,0.863,19.375,2.383,0,187
15,47,8672.624,200.0,4.464,19.499,2.476,0,186
15,48,8591.924,200.0,4.461,19.802,2.5,0,185
15,49,8672.789,210.418,4.807,19.534,2.5,0,184
15,50,8826.125,200.0,6.3,19.924,2.5,0,183
15,51,9016.479,207.561,8.279,20.33,2.5,0,182
15,52,8868.833,217.205,11.061,20.719,2.403,0,181
15,53,8951.609,207.336,8.252,20.354,2.48,0,180
15,54,9018.996,202.18,4.535,20.492,2.466,0,179
15,55,8940.523,200.0,1.3,20.625,2.414,0,178
15,56,9018.512,211.668,2.419,21.106,2.365,0,177
15,57,8840.64,212.732,1.784,20.919,2.416,0,176
15,58,8773.283,206.082,3.691,20.452,2.324,0,175
15,59,8711.394,213.041,3.646,20.834,2.285,0,174
15,60,8761.775,218.21,1.327,20.68,2.262,0,173
15,61,8900.493,225.577,0.0,20.698,2.271,0,172
15,62,8894.927,237.568,1.376,20.341,2.333,0,171
15,63,8853.625,250.779,4.857,20.329,2.311,0,170
15,64,8679.653,248.987,5.701,20.046,2.301,0,169
15,65,8614.876,244.674,8.189,20.054,2.392,0,168
15,66,8805.916,235.304,8.758,20.479,2.391,0,167
15,67,8649.823,247.27,9.343,20.402,2.429,0,166
15,68,8649.119,238.838,7.85,19.918,2.369,0,165
15,69,8713.18,230.203,7.368,19.491,2.358,0,164
15,70,8713.807,241.818,4.726,19.927,2.393,0,163
15,71,8553.771,227.802,6.036,20.202,2.426,0,162
15,72,8571.025,230.362,4.612,20.151,2.456,0,161
15,73,8691.27,220.906,6.263,20.274,2.398,0,160
15,74,8754.837,234.205,3.895,20.244,2.456,0,159
15,75,8608.239,223.018,7.02,20.326,2.43,0,158
15,76,8665.211,229.777,10.11,20.624,2.426,0,157
15,77,8692.511,244.06,7.068,20.39,2.431,0,156
15,78,8683.932,249.327,3.961,20.704,2.41,0,155
15,79,8490.24,252.561,1.055,20.866,2.377,0,154
15,80,8364.037,240.169,0.0,20.655,2.286,0,153
15,81,8448.165,243.977,0.0,20.831,2.193,0,152
15,82,8403.646,235.635,0.0,20.919,2.199,0,151
15,83,8348.641,227.619,0.0,21.345,2.219,0,150
15,84,8479.824,220.988,0.0,20.89,2.257,0,149
15,85,8659.976,221.722,2.767,21.101,2.189,0,148
15,86,8636.474,233.36,0.0,21.138,2.216,0,147
15,87,8833.481,234.9,0.0,20.699,2.156,0,146
15,88,8827.178,242.317,0.0,20.282,2.142,0,145
15,89,8632.299,228.441,2.511,19.953,2.141,0,144
15,90,8767.463,226.68,4.069,19.464,2.106,0,143
15,91,8662.143,236.949,1.232,19.714,2.083,0,142
15,92,8846.05,231.503,3.027,19.837,2.116,0,141
15,93,9006.601,241.13,0.482,19.81,2.097,0,140
15,94,9027.937,232.811,3.828,19.748,2.035,0,139
15,95,8877.303,227.504,4.26,20.119,2.019,0,138
15,96,8765.345,229.959,5.474,19.889,2.044,0,137
15,97,8810.057,225.865,7.725,20.295,1.969,0,136
15,98,8992.72,238.121,4.813,20.562,1.942,0,135
15,99,8902.599,239.492,0.925,20.877,1.842,0,134
15,100,9071.855,245.387,0.564,20.433,1.749,0,133
15,101,9266.458,238.029,0.0,20.918,1.688,0,132
15,102,9082.028,251.029,0.034,21.195,1.612,0,131
15,103,9108.701,251.897,0.0,21.433,1.704,0,130
15,104,9220.612,240.879,3.441,21.05,1.78,0,129
15,105,9238.955,253.558,7.025,21.462,1.853,0,128
15,106,9224.09,263.044,8.979,21.688,1.941,0,127
15,107,9237.121,250.817,8.514,22.074,1.87,0,126
15,108,9305.885,256.926,5.161,22.258,1.958,0,125
15,109,9204.404,242.828,3.354,21.824,1.959,0,124
15,110,9258.74,235.358,3.723,21.967,1.917,0,123
15,111,9183.337,247.82,4.243,22.081,1.861,0,122
15,112,8988.439,232.988,5.392,21.973,1.891,0,121
15,113,9100.873,243.436,5.343,21.655,1.986,0,120
15,114,8967.678,249.442,5.702,21.484,2.032,0,119
15,115,9048.861,256.839,4.143,21.222,2.01,0,118
15,116,8937.647,259.942,0.627,21.094,2.072,0,117
15,117,8829.93,272.935,0.0,20.709,2.063,0,116
15,118,8929.395,259.769,2.013,20.682,2.046,0,115
15,119,8772.01,264.488,3.037,20.321,2.101,0,114
15,120,8805.418,269.15,0.869,20.619,2.159,0,113
15,121,8806.971,268.833,0.433,20.845,2.22,0,112
15,122,8758.038,261.745,0.0,20.774,2.304,0,111
15,123,8623.806,256.829,0.0,20.492,2.372,0,110
15,124,8760.304,251.413,0.0,20.006,2.279,0,109
15,125,8940.688,260.859,1.411,19.785,2.317,0,108
15,126,9090.188,274.155,1.8,20.171,2.362,0,107
15,127,9254.745,279.877,2.069,19.89,2.45,0,106
15,128,9451.62,285.146,5.878,19.722,2.5,0,105
15,129,9279.365,296.778,7.397,19.7,2.444,0,104
15,130,9347.24,301.421,10.2,19.775,2.448,0,103
15,131,9380.506,289.631,10.106,19.757,2.359,0,102
15,132,9194.276,276.668,12.54,19.652,2.437,0,101
15,133,9348.316,283.895,11.096,19.279,2.383,0,100
15,134,9239.147,295.889,14.705,19.335,2.478,0,99
15,135,9259.201,304.544,13.262,19.504,2.397,0,98
15,136,9095.632,310.51,10.657,19.032,2.383,0,97
15,137,9102.052,303.681,12.988,19.025,2.32,0,96
15,138,8935.031,295.698,16.829,19.331,2.397,0,95
15,139,8932.458,289.584,20.197,19.756,2.327,0,94
15,140,7500.0,550.0,120.0,32.0,3.5,1,93
15,141,7444.152,553.818,121.709,32.276,3.544,1,92
15,142,7439.534,558.898,120.0,32.426,3.617,1,91
15,143,7467.682,558.005,120.0,32.441,3.662,1,90
15,144,7500.0,557.715,122.416,32.505,3.748,1,89
15,145,7500.0,554.621,123.068,32.413,3.673,1,88
15,146,7498.458,560.64,120.0,32.424,3.676,1,87
15,147,7468.13,560.309,120.668,32.163,3.6,1,86
15,148,7500.0,554.209,120.0,32.403,3.538,1,85
15,149,7459.626,556.987,120.0,32.123,3.584,1,84
15,150,7476.453,557.047,120.0,32.0,3.618,1,83
15,151,7451.52,562.486,120.0,32.261,3.595,1,82
15,152,7444.451,557.438,121.847,32.568,3.577,1,81
15,153,7396.304,552.468,120.0,32.328,3.587,1,80
15,154,7411.628,552.432,121.384,32.571,3.612,1,79
15,155,7410.755,554.872,124.447,32.39,3.678,1,78
15,156,7458.623,550.0,125.971,32.175,3.653,1,77
15,157,7484.782,550.0,128.711,32.262,3.697,1,76
15,158,7419.44,550.0,127.742,32.594,3.712,1,75
15,159,7429.313,550.0,125.973,32.263,3.708,1,74
15,160,7432.174,553.855,125.321,32.381,3.637,1,73
15,161,7459.616,557.655,123.224,32.119,3.695,1,72
15,162,7500.0,552.799,120.0,32.147,3.749,1,71
15,163,7500.0,552.862,123.088,32.435,3.706,1,70
15,164,7500.0,559.266,121.863,32.226,3.628,1,69
15,165,7456.457,563.538,123.082,32.584,3.569,1,68
15,166,7444.517,569.418,122.956,32.259,3.509,1,67
15,167,7500.0,564.739,120.027,32.392,3.534,1,66
15,168,7500.0,565.22,120.0,32.64,3.508,1,65
15,169,7500.0,567.547,120.18,32.523,3.506,1,64
